,location,latitude,longitude
1635,"Hiram, GA",33.875660100000005,-84.7621592
1636,"Finney County, KS",38.0625252,-100.8903099
1637,"Leeds, AL",33.5481597,-86.54442879999998
1638,"Duarte, CA",34.1394513,-117.97728729999999
1639,"Golden, CO",39.755542999999996,-105.2210997
1640,"Perryopolis, PA",40.0870182,-79.750597
1641,"Charleston, WV",38.3498195,-81.6326234
1642,"Abingdon, VA",36.70983349999999,-81.97734820000001
1643,"Pinetop-Lakeside, AZ",34.1425438,-109.96038429999999
1644,"Rochester, WA",46.8280636,-123.07552959999998
1645,"Valdez, CO",37.122222,-104.701389
1646,"Wayne County, KY",36.7571907,-84.8567932
1647,"Charlottesville, VA",38.029305900000004,-78.47667810000002
1648,"Simpsonville, SC",34.737063899999995,-82.25428339999998
1649,"Kingwood, TX",30.0500255,-95.1844774
1650,"Picture Rocks, AZ",32.345906899999996,-111.2462146
1651,"Hampton, VA",37.0298687,-76.34522179999998
1652,"Clearwater, FL",27.9658533,-82.8001026
1653,"Kings Mountain, NC",35.2451342,-81.34119419999998
1654,"Moraine, OH",39.7061702,-84.21938490000001
1655,"Fort Smith, OK",35.385924200000005,-94.3985475
1656,"Cloverdale, CA",38.8054624,-123.01722269999999
1657,"Girard, OH",41.1539465,-80.7014662
1658,"Crandon, WI",45.571907200000005,-88.9028922
1659,"Shelbyville, KY",38.212014399999994,-85.2235666
1660,"Standing Rock Reservation, ND",45.7502748,-101.20041529999999
1661,"Plymouth Township, PA",40.1082672,-75.30623260000002
1662,"Norwich, CT",41.5242649,-72.07591049999998
1663,"Erie, PA",42.12922409999999,-80.085059
1664,"Horseheads, NY",42.167019,-76.8205119
1665,"Fairhope, AL",30.522971899999998,-87.9033261
1666,"Indiantown, FL",27.0272756,-80.4856083
1667,"Black River Falls, WI",44.294683299999996,-90.8515311
1668,"Polk County, OR",44.9266528,-123.4919256
1669,"Tate County, MS",34.6413971,-89.96267990000001
1670,"King of Prussia, PA",40.101285600000004,-75.38355250000001
1671,"Livingston, TN",36.3833961,-85.32302209999999
1672,"Anniston, AL",33.659825700000006,-85.8316318
1673,"Pippa Passes, KY",37.334821999999996,-82.87404980000001
1674,"Inkster, MI",42.2942045,-83.30993029999998
1675,"Port Orange, FL",29.1383165,-80.9956105
1676,"Batesville, AR",35.769799,-91.64097209999998
1677,"Ohatchee, AL",33.783432399999995,-86.0024703
1678,"Clarksville, AR",35.471472399999996,-93.4665731
1679,"Owen County, IN",39.3603429,-86.8220341
1680,"Meridian, MS",32.3643098,-88.70365600000001
1681,"Rudioso, NM",33.3672525,-105.6588485
1682,"Lynchburg, VA",37.4137536,-79.14224639999998
1683,"Forest Park, GA",33.6220542,-84.36909179999998
1684,"Clinton, TN",36.1034126,-84.1318632
1685,"Odanah, WI",46.608275899999995,-90.696851
1686,"Providence, RI",41.8239891,-71.4128343
1687,"Neshoba County, MS",32.8057157,-89.1705998
1688,"Flatwoods, KY",38.5225804,-82.71710809999998
1689,"Gibson, LA",29.68687559999999,-90.99065300000001
1690,"Crystal, MN",45.0327425,-93.3602286
1691,"Hinds County, MS",32.2648353,-90.3748354
1692,"Dakota City, IA",42.7221935,-94.19718359999999
1693,"St. Tammany Parish, LA",30.4357418,-89.9253233
1694,"Fall River, MA",41.7014912,-71.1550451
1695,"Tremont, NY",40.84771129999999,-73.90096729999998
1696,"Rancho Tehama Reserve, CA",40.000688399999994,-122.4580469
1697,"Jackson, MS",32.298757300000005,-90.1848103
1698,"Elmira, NY",42.089796500000006,-76.8077338
1699,"Cedar Lake, TX",28.9010869,-95.6368955
1700,"West Monroe, LA",32.5184775,-92.1476353
1701,"Fairfax, VA",38.84622359999999,-77.30637329999998
1702,"Prichard, AL",30.74515449999999,-88.0896618
1703,"Warren County, KY",36.98860429999999,-86.49965460000001
1704,"Greenville County, SC",34.9297484,-82.34518899999998
1705,"Davenport, IA",41.5236437,-90.57763670000001
1706,"Klamath Falls, OR",42.224866999999996,-121.78167040000001
1707,"Lebanon, MO",37.6805967,-92.6637865
1708,"Pell City, AL",33.586214899999995,-86.28608879999999
1709,"Holland Township, MI",42.8128096,-86.08838949999998
1710,"Wimberley, TX",29.997436199999996,-98.0986204
1711,"Penasco, NM",36.1704802,-105.6874664
1712,"Covina, CA",34.0900091,-117.89033970000001
1713,"Eaton County, MI",42.588649600000004,-84.7733325
1714,"Hillyard, WA",47.7007255,-117.3663252
1715,"Three Points, AZ",32.076745,-111.3137147
1716,"Hendersonville, NC",35.3187279,-82.46095279999999
1717,"North Hollywood, CA",34.187044,-118.3812562
1718,"York, SC",34.9943021,-81.24201750000002
1719,"La Marque, TX",29.3685674,-94.97131340000001
1720,"Monticello, GA",33.3048479,-83.68322890000002
1721,"Bassett, VA",36.7593036,-79.9903195
1722,"Lauderdale Lakes, FL",26.1664736,-80.2083806
1723,"Coral Springs, FL",26.271192,-80.27060440000001
1724,"Peshtigo, WI",45.054429999999996,-87.74927209999998
1725,"Old Forge, PA",41.3711906,-75.73491429999999
1726,"Dover, DE",39.158167999999996,-75.5243682
1727,"Rose Bud, AR",35.3314708,-92.0812595
1728,"Artesia, CA",33.8658484,-118.08312120000001
1729,"Rincon, GA",32.2947732,-81.23536120000001
1730,"Hamilton, AL",34.142323499999996,-87.98864379999998
1731,"New Britain, CT",41.6612104,-72.77954190000001
1732,"McMinnville, TN",35.6865889,-85.7801453
1733,"Lexington, VA",37.78402080000001,-79.4428157
1734,"Charleston, TN",35.2872952,-84.7582743
1735,"Bremerton, WA",47.565006700000005,-122.6269768
1736,"Valley Head, WV",38.545113,-80.03590150000001
1737,"Oak Park, MI",42.459480299999996,-83.18270509999998
1738,"Mulberry, AR",35.5006417,-94.0515919
1739,"The Colony, TX",33.0806083,-96.8928309
1740,"Miami Township, OH",39.6128751,-84.2489525
1741,"Schertz, TX",29.552173699999997,-98.269734
1742,"Gilbert, MN",47.4888156,-92.4649052
1743,"Pocatello, ID",42.862104200000005,-112.45061909999998
1744,"Canaan, NH",43.6809381,-72.05188829999999
1745,"Progreso, TX",26.0922991,-97.95722420000001
1746,"Boring, OR",45.4313662,-122.37346409999998
1747,"Tulare, CA",36.20772879999999,-119.3473379
1748,"Lawrence, IN",39.8386516,-86.0252612
1749,"Farmers Branch, TX",32.9265137,-96.8961151
1750,"300 block of State Line Road, TN",35.517491299999996,-86.5804473
1751,"Chester, VA",37.3568157,-77.4416505
1752,"Dover Township, PA",39.9900653,-76.8951551
1753,"Redwood City, CA",37.485215200000006,-122.2363548
1754,"Crowell, TX",33.983973,-99.72481579999999
1755,"Highlands Ranch, CO",39.5480789,-104.97393329999998
1756,"Romance, AR",35.240713,-92.0519036
1757,"Edgewater, FL",28.988875399999994,-80.9022758
1758,"Camp Wood, TX",29.6693924,-100.0122911
1759,"Ozark, AR",35.4870295,-93.8276965
1760,"Joplin, MO",37.08422710000001,-94.513281
1761,"Whitehall, OH",39.96673079999999,-82.8854559
1762,"McLoud, OK",35.435899600000006,-97.0914163
1763,"Round Rock, TX",30.508255100000003,-97.678896
1764,"Sparta, WI",43.9441328,-90.8129118
1765,"San Carlos Park, FL",26.4673016,-81.80147420000002
1766,"Manchester Township, PA",40.003043,-76.745195
1767,"Lauderhill, FL",26.1403635,-80.2133808
1768,"Danville, VA",36.585971799999996,-79.39502279999998
1769,"Sedona, AZ",34.8697395,-111.7609896
1770,"Horn Lake, MS",34.955371899999996,-90.03481389999997
1771,"Church Hill, TN",36.52232070000001,-82.7134921
1772,"Lexington County, SC",33.9309651,-81.2518833
1773,"Cave Junction, OR",42.162891200000004,-123.64812350000001
1774,"Elko, NV",40.8324211,-115.76312320000001
1775,"Pittsburg, CA",38.027976200000005,-121.88468059999998
1776,"Scottsville, KY",36.7533781,-86.19054240000001
1777,"Sherwood, OR",45.3563261,-122.84027490000001
1778,"Puyallup, WA",47.1853785,-122.29289740000002
1779,"El Sereno, CA",34.07358120000001,-118.17864070000002
1780,"Montpelier, VT",44.26005929999999,-72.57538690000001
1781,"Bedford, TX",32.844017,-97.1430671
1782,"Adams County, CO",39.8398269,-104.19309179999999
1783,"Gooding, ID",42.9387917,-114.7131081
1784,"Franklin County, OH",40.015474499999996,-82.99316069999998
1785,"Nashua, IA",42.9522221,-92.5386382
1786,"Racine, WI",42.7261309,-87.78285230000002
1787,"Boonville, IN",38.0492131,-87.27417229999998
1788,"Overland Park, KS",38.9822282,-94.6707917
1789,"Fairmont, MN",43.65217750000001,-94.4610832
1790,"Dunwoody, GA",33.9462125,-84.3346473
1791,"Rockledge, FL",28.3164498,-80.72698539999998
1792,"Ebey Island, WA",47.9695409,-122.1618
1793,"Battle Creek, MI",42.32115220000001,-85.17971419999998
1794,"Millville, NJ",39.4020596,-75.0393438
1795,"Crescent City, CA",41.7557501,-124.2025913
1796,"Chatham County, GA",31.999419399999997,-81.1196075
1797,"League City, TX",29.5074538,-95.0949303
1798,"Union Township, MI",43.587807299999994,-84.82550970000001
1799,"Little Orleans, MD",39.625925,-78.3864002
1800,"Buford, GA",34.1206564,-84.0043513
1801,"Rock Falls, IL",41.7797533,-89.68899669999998
1802,"Walton, IN",40.660872600000005,-86.24194
1803,"Chamblee, GA",33.8920468,-84.29881259999998
1804,"Pink, OK",35.2606255,-97.1197478
1805,"St. James, MN",43.9820734,-94.6283192
1806,"Arvada, CO",39.802764399999994,-105.08748419999999
1807,"Waverly, OH",39.126734899999995,-82.9854553
1808,"Clayton, GA",34.8781479,-83.4009933
1809,"Helena, MT",46.589145200000004,-112.03910570000001
1810,"Winters, TX",31.956534299999998,-99.962313
1811,"Reading, MA",42.525656299999994,-71.09528909999999
1812,"Nice, CA",39.123225299999994,-122.848327
1813,"Laguna Woods, CA",33.610170200000006,-117.7251162
1814,"Lantana, FL",26.5867358,-80.05198589999998
1815,"Grant-Valkaria, FL",27.939804,-80.571043
1816,"Locust Grove, GA",33.345949499999996,-84.109083
1817,"Bolton, VT",44.3726476,-72.87876250000002
1818,"Grant, OK",33.9430894,-95.51381620000001
1819,"Willits, CA",39.4096079,-123.35556559999999
1820,"Merrillville, IN",41.482814399999995,-87.33281389999998
1821,"Belton, MO",38.8119527,-94.5318982
1822,"Montezuma Creek, UT",37.259367,-109.3010902
1823,"Henderson, NC",36.3294305,-78.39920099999998
1824,"Cocoa Beach, FL",28.320006699999997,-80.6075513
1825,"Sissonville, WV",38.5281485,-81.6309601
1826,"Inwood, WV",39.3578781,-78.03999940000001
1827,"Hernando, FL",28.8999815,-82.37454009999998
1828,"Catoosa, OK",36.188987,-95.74581700000002
1829,"Guadalupe County, TX",29.647730699999997,-97.87216
1830,"Fort Washington, MD",38.7073379,-77.0230313
1831,"Stutsman County, ND",46.939184000000004,-98.9909139
1832,"Stratford, TX",36.3361402,-102.0721191
1833,"Woodbridge, VA",38.6581722,-77.24970490000001
1834,"Monongalia, WV",39.6695849,-79.96403389999998
1835,"Crawford County, OH",40.8268068,-82.99316069999998
1836,"Wamego, KS",39.2019412,-96.3049975
1837,"Chester, SC",34.7048613,-81.2142561
1838,"Coeur d'Alene, ID",47.67346320000001,-116.78122250000001
1839,"Alamosa, CO",37.469449100000006,-105.87002140000001
1840,"Henrico, VA",37.50593320000001,-77.3324425
1841,"Bristol Township, PA",40.1259492,-74.86825689999998
1842,"Clarksville, TX",33.6106648,-95.052722
1843,"Pima County, AZ",32.057499,-111.66607250000001
1844,"Johnson County, MO",38.674474700000005,-93.82482409999999
1845,"Abington Township, PA",40.1240795,-75.11951069999998
1846,"Carroll County, GA",33.5642239,-85.0649071
1847,"Barnwell, AL",30.423983000000003,-87.87857799999998
1848,"Oil Springs, KY",37.81009239999999,-82.94238790000001
1849,"North Manchester, IN",41.0006005,-85.768597
1850,"Shelbyville, TX",31.761768300000004,-94.0789272
1851,"Clinton, MO",38.368632399999996,-93.7782689
1852,"Spotsylvania, VA",38.204165,-77.6077865
1853,"Pottstown, PA",40.24537410000001,-75.6496302
1854,"Pilot Station, AK",61.938888899999995,-162.875
1855,"Tarpon Springs, FL",28.146124800000003,-82.7567679
1856,"Fort Sumner, NM",34.4717332,-104.2455304
1857,"Elgin, IL",42.035408399999994,-88.2825668
1858,"Midland, MI",43.6155825,-84.24721159999999
1859,"Blackman Township, MI",42.279916799999995,-84.45927009999998
1860,"Lexington, NC",35.8240265,-80.2533838
1861,"West Fargo, ND",46.8769487,-96.8999057
1862,"Manhasset, NY",40.7978787,-73.6995749
1863,"Sandy, UT",40.564978100000005,-111.8389726
1864,"Keizer, OR",44.9901194,-123.0262077
1865,"Parmelee, SD",43.32305849999999,-101.02653640000001
1866,"Harris County, TX",29.7751825,-95.3102505
1867,"Jonesborough, TN",36.2942722,-82.4734787
1868,"Elk Plain, WA",47.053155100000005,-122.39761999999999
1869,"Burnsville, NC",35.9173357,-82.300961
1870,"Valley View, CA",33.2183701,-117.0341967
1871,"Lancaster, TX",32.5920798,-96.7561082
1872,"Utica, KY",37.602269899999996,-87.11305209999998
1873,"Lone Rock, AR",36.1806251,-92.3446022
1874,"Scott County, KY",38.3172361,-84.56414699999998
1875,"Timberlake, NC",36.284388799999995,-78.95063540000001
1876,"Winter Haven, FL",28.0222435,-81.7328567
1877,"Princeton, NJ",40.3572976,-74.66722259999999
1878,"Littlefield, TX",33.9173148,-102.3249022
1879,"Owasso, OK",36.2695388,-95.85471190000001
1880,"Mannford, OK",36.1334101,-96.3544571
1881,"Amelia Island, FL",30.626569699999997,-81.46085599999998
1882,"Aurora, IL",41.7605849,-88.32007150000003
1883,"Greenspoint, TX",29.940678899999998,-95.4139056
1884,"Bogalusa, LA",30.791020399999997,-89.8486858
1885,"Childress, TX",34.4264529,-100.20400190000001
1886,"Genesee Township, MI",43.09351470000001,-83.6135572
1887,"Douglas, AZ",31.344547100000003,-109.54534469999999
1888,"Nikolaevsk, AK",59.8119444,-151.6105557
1889,"Wise County, VA",37.0240877,-82.605118
1890,"Sanford, NC",35.4798757,-79.18029940000001
1891,"Midway, FL",30.495475899999995,-84.45435129999998
1892,"Nampa, ID",43.5788175,-116.55978
1893,"Lower Macungie Township, PA",40.540989,-75.56260390000001
1894,"Swansea, SC",33.738208799999995,-81.09787340000001
1895,"Pasadena, TX",29.6910625,-95.2091006
1896,"Winston-Salem, NC",36.09985959999999,-80.24421600000001
1897,"New Llano, LA",31.11490929999999,-93.27155350000001
1898,"Goodbee, LA",30.495803999999996,-90.196732
1899,"Jackson, MI",42.245869,-84.40134619999998
1900,"Okmulgee, OK",35.626695700000006,-95.95153990000001
1901,"Molena, GA",33.0120724,-84.50020129999999
1902,"Reynoldsville, WV",39.2884222,-80.4348145
1903,"South Bend, IN",41.676354499999995,-86.25198979999998
1904,"Volant, PA",41.11367070000001,-80.25895179999998
1905,"Marysville, CA",39.145725299999995,-121.5913547
1906,"Searcy County, AR",35.9721,-92.69838680000001
1907,"Oroville, CA",39.513775200000005,-121.55635900000001
1908,"West Valley City, UT",40.691613200000006,-112.00105009999999
1909,"Troy, MI",42.6064095,-83.1497751
1910,"Reseda, CA",34.2011141,-118.5360517
1911,"Oaks, OK",36.166198,-94.8546745
1912,"Baldwin Hills, CA",34.0181993,-118.34035060000001
1913,"Royal Oak, MI",42.4894801,-83.1446485
1914,"Winn Parish, LA",31.91961239999999,-92.6586401
1915,"Pembroke, NY",42.9975593,-78.4347444
1916,"Sparta, NC",36.5054071,-81.12091889999998
1917,"Lake Elmo, MN",44.99579979999999,-92.87937679999999
1918,"Helena-West Helena, AR",34.5291,-90.59
1919,"Washington, PA",40.17396,-80.24617140000001
1920,"Lodge Grass, MT",45.3144117,-107.3631461
1921,"Magna, UT",40.709112100000006,-112.1016088
1922,"Tishomingo, OK",34.2362054,-96.6786131
1923,"Cumberland County, KY",36.7776446,-85.35496499999998
1924,"Greene County, MO",37.3311215,-93.5003454
1925,"Sugar House, UT",40.7254169,-111.8420953
1926,"Pavilion Township, MI",42.2057097,-85.45818589999998
1927,"Foresthill, CA",39.0201768,-120.81798909999998
1928,"Mackinaw, IL",40.5369829,-89.3575913
1929,"West Olive, MI",42.9214101,-86.14643520000001
1930,"Harmony, TX",32.7543681,-95.1091207
1931,"Grand Canyon Caverns, AZ",35.52832670000001,-113.2313159
1932,"Grand Prairie, TX",32.7459645,-96.9977846
1933,"Vernon, TX",34.1545306,-99.2650804
1934,"Palermo, CA",39.4354432,-121.5380243
1935,"Shelby Township, MI",42.670782,-83.0329934
1936,"Johns Creek, GA",34.0289259,-84.19857900000001
1937,"Casselberry, FL",28.677775,-81.3278455
1938,"Moorland, IA",42.44191670000001,-94.2960772
1939,"Box Elder, SD",44.1124877,-103.06823229999999
1940,"Liberty, NC",35.8534705,-79.5716903
1941,"Orosi, CA",36.5449499,-119.28733840000001
1942,"Sandia, TX",28.021364799999997,-97.8798634
1943,"Oakfield, ME",46.1007097,-68.15892079999999
1944,"Aurora, MO",36.970890999999995,-93.717979
1945,"Fairview, OH",40.057013899999994,-81.2328871
1946,"Prague, OK",35.486736799999996,-96.6850174
1947,"Floyd County, GA",34.2828967,-85.23084140000002
1948,"Hackett, AR",35.1903732,-94.41104940000001
1949,"Glade Spring, VA",36.791225,-81.7712324
1950,"Lower Burrell, PA",40.5849232,-79.7209802
1951,"York, WI",44.450359000000006,-91.143173
1952,"Clark County, WI",44.8480735,-90.75328090000001
1953,"Haughton, LA",32.532651400000006,-93.5040627
1954,"Talihina, OK",34.751489299999996,-95.0480162
1955,"Blackfoot, ID",43.19047090000001,-112.34497730000001
1956,"Amite, LA",30.726574699999997,-90.5089815
1957,"Carnesville, GA",34.3698266,-83.23515499999998
1958,"Dearborn Heights, MI",42.3369816,-83.27326269999998
1959,"Clinton, MD",38.7651145,-76.8983059
1960,"Wales, ME",44.1523636,-70.0608896
1961,"Quincy, IL",39.9356016,-91.40987259999999
1962,"Lake Mary, FL",28.758883299999997,-81.3178446
1963,"Martins Ferry, OH",40.0959055,-80.724526
1964,"Norman, OK",35.222566799999996,-97.4394777
1965,"Plymouth Township, MI",42.3735328,-83.5090381
1966,"Sunridge, NV",39.082699100000006,-119.76970949999999
1967,"Baxter, KY",36.8598108,-83.330737
1968,"Joshua Tree, CA",34.134728,-116.31306609999999
1969,"Mathis, TX",28.094455800000002,-97.8280543
1970,"Gurnee, IL",42.3702996,-87.90201859999998
1971,"Fox Crossing, WI",44.2289883,-88.493799
1972,"Rio Bravo, TX",27.3641887,-99.4800415
1973,"Citra, FL",29.41191659999999,-82.10981559999998
1974,"Dumas, TX",35.865378899999996,-101.9732236
1975,"Fort Morgan, CO",40.250258200000005,-103.79995090000001
1976,"Silsbee, TX",30.349097600000004,-94.1779624
1977,"Everton, MO",37.342547700000004,-93.702428
1978,"Riverbank, CA",37.7360396,-120.9354895
1979,"Cottonwood Heights, UT",40.6183158,-111.81629309999998
1980,"Florida City, FL",25.447889800000002,-80.47922369999998
1981,"Thomasville, NC",35.8826369,-80.0819879
1982,"Dundee, FL",28.0225206,-81.6192432
1983,"Mecca, CA",33.571692,-116.07722439999999
1984,"Wilmington, NC",34.2103894,-77.88681170000001
1985,"Merrick, NY",40.662879499999995,-73.55151599999998
1986,"LaGrange, GA",33.0362218,-85.0322444
1987,"Delaware, OH",40.2986724,-83.067965
1988,"Benton City, WA",46.263189700000005,-119.487802
1989,"Hardwick, NJ",41.0543894,-74.93261290000001
1990,"Madison County, MS",32.672945899999995,-90.03732009999999
1991,"Deptford, NJ",39.822705400000004,-75.11951069999998
1992,"Westminister, CO",39.836652799999996,-105.03720459999998
1993,"Silver Spring, MD",38.99066570000001,-77.026088
1994,"Danville, IL",40.124481,-87.6300207
1995,"Monroe, GA",33.7948364,-83.713229
1996,"Eustis, FL",28.8527675,-81.68535340000001
1997,"Pike County, OH",39.071347100000004,-83.03613759999998
1998,"Hall County, GA",34.30778,-83.804868
1999,"Nokomis, IL",39.3011566,-89.285085
2000,"Warwick, NY",41.2638494,-74.3822058
2001,"South Salt Lake, UT",40.718835399999996,-111.88826909999999
2002,"Tucumcari, NM",35.171723,-103.7249662
2003,"Kingsland, GA",30.7999563,-81.68982609999998
2004,"Albany, NY",42.65257929999999,-73.7562317
2005,"Fairfield, OH",39.345467299999996,-84.56031870000001
2006,"North Shore, HI",21.561657500000003,-158.0715983
2007,"Monroe, LA",32.5093109,-92.1193012
2008,"Coos Bay, OR",43.3665007,-124.2178903
2009,"Meridian, ID",43.61210870000001,-116.39151310000001
2010,"Prompton, PA",41.5828646,-75.3251782
2011,"Galveston, TX",29.3013479,-94.7976958
2012,"Grenada, MS",33.7690049,-89.8084192
2013,"Russellville, AR",35.278417299999994,-93.1337856
2014,"Dade City, FL",28.3647248,-82.19591779999999
2015,"North Pole, AK",64.7511111,-147.34944430000002
2016,"Lawrenceburg, TN",35.2423023,-87.33473889999998
2017,"Grandview, MO",38.8858407,-94.53300959999999
2018,"Panora, IA",41.691653499999994,-94.3630215
2019,"South Elgin, IL",41.9941938,-88.29229959999998
2020,"Spalding County, GA",33.2636732,-84.31212640000001
2021,"Red Bluff, CA",40.1784886,-122.23583020000001
2022,"Calaveras County, CA",38.1960477,-120.6805037
2023,"Devil's Lake, ND",48.112778999999996,-98.8651202
2024,"Copper Center, AK",61.955,-145.30527780000003
2025,"Amity, OR",45.1156724,-123.2073257
2026,"Westminster, CA",33.75917570000001,-117.9897058
2027,"Willis, TX",30.4249276,-95.4799418
2028,"Chanhassen, MN",44.861964500000006,-93.5323103
2029,"Dilley, TX",28.667480199999996,-99.1705887
2030,"Florence, SC",34.1954331,-79.7625625
2031,"Alvin, TX",29.4238472,-95.2441009
2032,"Altoona, IA",41.6435514,-93.4750836
2033,"Fletcher, NC",35.430671200000006,-82.5012316
2034,"Pattison, TX",29.82522969999999,-95.9949564
2035,"Puna, HI",19.497503299999998,-154.9508104
2036,"Lady Lake, FL",28.917485499999998,-81.92286039999998
2037,"Bixby, OK",35.94204310000001,-95.8833235
2038,"Hanover, CO",37.7772071,-77.51607879999999
2039,"Burlington, NC",36.0956918,-79.43779909999998
2040,"Bristol, VA",36.595141999999996,-82.1887368
2041,"Starke, FL",29.944129800000002,-82.10982750000001
2042,"Havasu, AZ",34.483901,-114.32245479999999
2043,"LaFollette, TN",36.382885200000004,-84.11994720000001
2044,"Walton County, GA",33.77086129999999,-83.7199136
2045,"Kent Station, WA",47.3842085,-122.23489479999999
2046,"Lakemoor, IL",42.3286331,-88.19897320000001
2047,"Redondo Beach, CA",33.8491816,-118.3884078
2048,"Nanakuli, HI",21.3875264,-158.1610274
2049,"South Whitehall Township, PA",40.615475599999996,-75.53409049999998
2050,"Aberdeen, NC",35.131547,-79.42947889999998
2051,"Mississippi County, AR",35.8279728,-90.0746767
2052,"Oxon Hill, MD",38.80331779999999,-76.98972780000003
2053,"Hereford, TX",34.8150622,-102.3977036
2054,"Sussex County, VA",36.9058167,-77.2405153
2055,"Apopka, FL",28.6934076,-81.53221490000001
2056,"Trumann, AR",35.6736895,-90.5073285
2057,"Deer Park, WA",47.9543375,-117.476891
2058,"Seville, FL",29.3169208,-81.4925714
2059,"Liberty, MO",39.246113799999996,-94.4191177
2060,"Van Buren, AR",35.436756,-94.348268
2061,"Monroe County, IN",39.1851445,-86.49965460000001
2062,"Salt River Reservation, AZ",33.516711,-111.7673622
2063,"Carthage, TN",36.2522766,-85.951654
2064,"Hawkins, WI",45.51496789999999,-90.71986590000002
2065,"Waynesboro, VA",38.0684692,-78.8894682
2066,"Richton Park, IL",41.484479,-87.7033787
2067,"Creston, IA",41.0586002,-94.3613474
2068,"Olustee, FL",30.2041226,-82.42873
2069,"Gonic, NH",43.2745261,-70.9781184
2070,"Enoree, SC",34.656515399999996,-81.9650977
2071,"Montgomery County, VA",37.2070304,-80.41039570000001
2072,"Blacksburg, SC",35.1212408,-81.51592459999998
2073,"Washington Court House, OH",39.537368799999996,-83.437579
2074,"Beverly Hills, FL",28.9169245,-82.45815360000002
2075,"Pasadena, CA",34.1477849,-118.1445155
2076,"Sedalia, CO",39.4369336,-104.95970459999998
2077,"Bernalillo, NM",35.30004,-106.55113689999999
2078,"Cheney, WA",47.4873895,-117.5757622
2079,"Hollywood, FL",26.0112014,-80.1494901
2080,"Morris, AL",33.7481576,-86.8086048
2081,"Jonesville, NC",36.2393013,-80.84451519999998
2082,"Citronelle, AL",31.0907338,-88.2280622
2083,"Missouri City, TX",29.6185669,-95.5377215
2084,"Stanwood, WA",48.2410895,-122.3706837
2085,"Ankeny, IA",41.7317884,-93.6001278
2086,"Jacksonville, AR",34.8662005,-92.1101458
2087,"Walla Walla, WA",46.0645809,-118.34302079999999
2088,"Manitowoc, WI",44.0886059,-87.657584
2089,"Temple Hills, MD",38.8140024,-76.9455296
2090,"Maspeth, NY",40.7294018,-73.9065883
2091,"Christian County, KY",36.841058600000004,-87.460397
2092,"Marysville, WA",48.0517637,-122.1770818
2093,"Williamsburg, KY",36.7434169,-84.15965609999998
2094,"Stead, NV",39.65796470000001,-119.87713909999998
2095,"East Los Angeles, CA",34.0224417,-118.1669736
2096,"Peoria, AZ",33.5805955,-112.23737790000001
2097,"Stanfordville, NY",41.867164700000004,-73.7137984
2098,"Enid, OK",36.3955891,-97.8783911
2099,"Hammond, LA",30.5043583,-90.4611995
2100,"Johns Island, SC",32.7177248,-80.0646682
2101,"Epping, NH",43.0534843,-71.0735476
2102,"Greenback, TN",35.661190399999995,-84.17213570000001
2103,"Hastings, MN",44.7443293,-92.8513706
2104,"Victorville, CA",34.5362184,-117.29276409999999
2105,"Bartlett, TN",35.204532799999996,-89.8739753
2106,"Scarbo, WV",37.9531674,-81.16565820000001
2107,"Chinle, AZ",36.15444829999999,-109.5526072
2108,"Hayti, MO",36.233678999999995,-89.74952720000002
2109,"Auburn, CA",38.8965654,-121.07689009999999
2110,"Lawtey, FL",30.044128399999998,-82.07177329999998
2111,"Larimer County, CO",40.6955572,-105.5943388
2112,"Clovis, NM",34.4047987,-103.2052272
2113,"Okarche, OK",35.7258795,-97.9764411
2114,"Oak Ridge, TN",36.010356099999996,-84.26964490000002
2115,"Thousand Oaks, CA",34.1705609,-118.83759369999999
2116,"Sullivan, IN",39.0953199,-87.40585250000001
2117,"Orem, OR",40.2968979,-111.69464750000002
2118,"Fort Smith, AR",35.385924200000005,-94.3985475
2119,"Jeffersonville, OH",39.6539436,-83.5631915
2120,"Woodville, CA",36.093563700000004,-119.1989975
2121,"Hilltop, OH",39.942855200000004,-83.0895771
2122,"Quinlan, TX",32.9103998,-96.1355295
2123,"Kearns, UT",40.6599468,-111.99632749999999
2124,"Elkhorn, WI",42.6727927,-88.5445447
2125,"Darlington County, SC",34.3649897,-80.0087746
2126,"Washington, NC",35.54655169999999,-77.05217420000001
2127,"Quincy, FL",30.5880468,-84.59105799999998
2128,"Snellville, GA",33.857328,-84.0199108
2129,"Riverton, UT",40.521893,-111.9391023
2130,"Newport, TN",35.967041200000004,-83.1876578
2131,"Alderwood Manor, WA",47.8104919,-122.2482582
2132,"Parkville, MD",39.3773292,-76.5396875
2133,"Bandon, OR",43.118997799999995,-124.40844799999999
2134,"Danville, CA",37.8215929,-121.9999606
2135,"St. Clair Shores, MI",42.4974085,-82.89636039999998
2136,"Clear Creek Canyon, CO",39.73957619999999,-105.32217040000002
2137,"Glen Burnie, MD",39.162608399999996,-76.6246886
2138,"Cocke County, TN",35.935951700000004,-83.12200740000002
2139,"Port Charlotte, FL",26.9761707,-82.09064479999998
2140,"Camp Croft, SC",34.91068189999999,-81.85288
2141,"St. Cloud, FL",28.2489016,-81.2811801
2142,"Corona, CA",33.8752935,-117.56643840000001
2143,"Charleston View, CA",35.96833,-115.89416999999999
2144,"Shakopee, MN",44.79739620000001,-93.5272861
2145,"Clarksdale, MS",34.2001086,-90.5709323
2146,"Robbins, IL",41.643952500000005,-87.70867249999998
